2023-06-12 10:37:10,245 DEBUG   HandlerThread:18468 [system_info.py:probe():240] Probing system done
2023-06-12 10:37:10,245 DEBUG   HandlerThread:18468 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.11.0', 'heartbeatAt': '2023-06-12T05:07:09.995646', 'startedAt': '2023-06-12T05:07:07.654351', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'D:\\EduHub\\EduHub\\new.py', 'codePath': 'new.py', 'git': {'remote': 'https://github.com/amannnn-10/EduHub.git', 'commit': 'cd134db0f498f792f179cf80535b81c5a8ae5c39'}, 'email': 'amann.shrivastava@gmail.com', 'root': 'D:/EduHub/EduHub', 'host': 'Amannnn', 'username': 'mintu', 'executable': 'C:\\Python311\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 1805.0, 'min': 0.0, 'max': 3301.0}, 'cpu_freq_per_core': [{'current': 1805.0, 'min': 0.0, 'max': 3301.0}], 'disk': {'total': 118.09960556030273, 'used': 85.1373176574707}, 'memory': {'total': 7.345554351806641}}
2023-06-12 10:37:10,245 INFO    HandlerThread:18468 [system_monitor.py:probe():211] Finished collecting system info
2023-06-12 10:37:10,245 INFO    HandlerThread:18468 [system_monitor.py:probe():214] Publishing system info
2023-06-12 10:37:10,245 DEBUG   HandlerThread:18468 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-12 10:37:10,248 DEBUG   HandlerThread:18468 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-12 10:37:10,248 INFO    HandlerThread:18468 [system_monitor.py:probe():216] Finished publishing system info
2023-06-12 10:37:10,380 DEBUG   SenderThread:18468 [sender.py:send():375] send: files
2023-06-12 10:37:10,380 INFO    SenderThread:18468 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-12 10:37:10,395 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: stop_status
2023-06-12 10:37:10,396 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: stop_status
2023-06-12 10:37:10,398 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: partial_history
2023-06-12 10:37:10,401 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: partial_history
2023-06-12 10:37:10,401 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: partial_history
2023-06-12 10:37:10,406 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: partial_history
2023-06-12 10:37:10,407 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: partial_history
2023-06-12 10:37:10,407 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: partial_history
2023-06-12 10:37:10,410 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: partial_history
2023-06-12 10:37:10,410 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: partial_history
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send():375] send: telemetry
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send():375] send: history
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: summary_record
2023-06-12 10:37:10,743 INFO    SenderThread:18468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send():375] send: history
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: summary_record
2023-06-12 10:37:10,743 INFO    SenderThread:18468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send():375] send: history
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: summary_record
2023-06-12 10:37:10,743 INFO    SenderThread:18468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send():375] send: history
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: summary_record
2023-06-12 10:37:10,743 INFO    SenderThread:18468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send():375] send: history
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: summary_record
2023-06-12 10:37:10,743 INFO    SenderThread:18468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send():375] send: history
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: summary_record
2023-06-12 10:37:10,743 INFO    SenderThread:18468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send():375] send: history
2023-06-12 10:37:10,743 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: summary_record
2023-06-12 10:37:10,758 INFO    SenderThread:18468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-12 10:37:10,758 DEBUG   SenderThread:18468 [sender.py:send():375] send: history
2023-06-12 10:37:10,758 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: summary_record
2023-06-12 10:37:10,758 INFO    SenderThread:18468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-12 10:37:10,758 DEBUG   SenderThread:18468 [sender.py:send():375] send: telemetry
2023-06-12 10:37:10,758 DEBUG   SenderThread:18468 [sender.py:send():375] send: exit
2023-06-12 10:37:10,758 INFO    SenderThread:18468 [sender.py:send_exit():598] handling exit code: 0
2023-06-12 10:37:10,758 INFO    SenderThread:18468 [sender.py:send_exit():600] handling runtime: 0
2023-06-12 10:37:10,758 INFO    SenderThread:18468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-12 10:37:10,758 INFO    SenderThread:18468 [sender.py:send_exit():606] send defer
2023-06-12 10:37:10,758 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:10,758 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-12 10:37:10,758 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:10,758 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-12 10:37:10,758 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 1
2023-06-12 10:37:10,758 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:10,758 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-12 10:37:10,758 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:10,758 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-12 10:37:10,758 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 2
2023-06-12 10:37:10,758 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:10,758 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-12 10:37:10,758 INFO    HandlerThread:18468 [system_monitor.py:finish():190] Stopping system monitor
2023-06-12 10:37:10,758 DEBUG   SystemMonitor:18468 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-12 10:37:10,758 DEBUG   SystemMonitor:18468 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-12 10:37:10,758 DEBUG   SystemMonitor:18468 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-12 10:37:10,758 INFO    HandlerThread:18468 [interfaces.py:finish():202] Joined cpu monitor
2023-06-12 10:37:10,758 INFO    HandlerThread:18468 [interfaces.py:finish():202] Joined disk monitor
2023-06-12 10:37:10,758 INFO    HandlerThread:18468 [interfaces.py:finish():202] Joined memory monitor
2023-06-12 10:37:10,758 INFO    HandlerThread:18468 [interfaces.py:finish():202] Joined network monitor
2023-06-12 10:37:10,774 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:10,774 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-12 10:37:10,774 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 3
2023-06-12 10:37:10,774 DEBUG   SenderThread:18468 [sender.py:send():375] send: stats
2023-06-12 10:37:10,774 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:10,774 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-12 10:37:10,774 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:10,774 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-12 10:37:10,774 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 4
2023-06-12 10:37:10,774 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:10,774 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-12 10:37:10,774 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:10,774 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-12 10:37:10,774 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 5
2023-06-12 10:37:10,774 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:10,774 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-12 10:37:10,779 DEBUG   SenderThread:18468 [sender.py:send():375] send: summary
2023-06-12 10:37:10,780 INFO    SenderThread:18468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-12 10:37:10,780 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:10,780 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-12 10:37:10,780 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 6
2023-06-12 10:37:10,780 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:10,780 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-12 10:37:10,780 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:10,780 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-12 10:37:10,790 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 10:37:11,108 INFO    Thread-16 :18468 [dir_watcher.py:_on_file_modified():295] file/dir modified: D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files\wandb-summary.json
2023-06-12 10:37:11,108 INFO    Thread-16 :18468 [dir_watcher.py:_on_file_created():278] file/dir created: D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files\requirements.txt
2023-06-12 10:37:11,108 INFO    Thread-16 :18468 [dir_watcher.py:_on_file_created():278] file/dir created: D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files\wandb-metadata.json
2023-06-12 10:37:11,185 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 7
2023-06-12 10:37:11,189 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:11,189 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-12 10:37:11,189 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:11,189 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-12 10:37:11,189 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 8
2023-06-12 10:37:11,191 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:11,191 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-12 10:37:11,192 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:11,192 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-12 10:37:11,347 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 9
2023-06-12 10:37:11,348 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:11,348 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-12 10:37:11,348 DEBUG   SenderThread:18468 [sender.py:send():375] send: artifact
2023-06-12 10:37:11,408 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-12 10:37:11,787 INFO    wandb-upload_0:18468 [upload_job.py:push():137] Uploaded file C:\Users\mintu\AppData\Local\Temp\tmp1vy0sb_swandb\xwj1t478-wandb-metadata.json
2023-06-12 10:37:12,114 INFO    Thread-16 :18468 [dir_watcher.py:_on_file_modified():295] file/dir modified: D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files\config.yaml
2023-06-12 10:37:14,192 INFO    wandb-upload_1:18468 [upload_job.py:push():95] Uploaded file C:\Users\mintu\AppData\Local\wandb\wandb\artifacts\staging\tmp6szagnij
2023-06-12 10:37:14,208 INFO    wandb-upload_0:18468 [upload_job.py:push():95] Uploaded file C:\Users\mintu\AppData\Local\wandb\wandb\artifacts\staging\tmpcj6ofoj4
2023-06-12 10:37:16,432 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 10:37:16,496 INFO    SenderThread:18468 [sender.py:send_artifact():1474] sent artifact job-https___github.com_amannnn-10_EduHub.git_new.py - {'id': 'QXJ0aWZhY3Q6NDg0NjY4MzI1', 'digest': 'dad6c9aa366d4f435853ecf589086e83', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc2MTQwNjk1', 'latestArtifact': None}, 'version': 'latest'}
2023-06-12 10:37:16,496 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:16,496 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-12 10:37:16,496 INFO    SenderThread:18468 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-12 10:37:16,496 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 10:37:17,133 INFO    SenderThread:18468 [dir_watcher.py:finish():395] scan: D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files
2023-06-12 10:37:17,133 INFO    SenderThread:18468 [dir_watcher.py:finish():409] scan save: D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files\config.yaml config.yaml
2023-06-12 10:37:17,134 INFO    SenderThread:18468 [dir_watcher.py:finish():409] scan save: D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files\requirements.txt requirements.txt
2023-06-12 10:37:17,135 INFO    SenderThread:18468 [dir_watcher.py:finish():409] scan save: D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files\wandb-metadata.json wandb-metadata.json
2023-06-12 10:37:17,135 INFO    SenderThread:18468 [dir_watcher.py:finish():409] scan save: D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files\wandb-summary.json wandb-summary.json
2023-06-12 10:37:17,139 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 10
2023-06-12 10:37:17,139 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: poll_exit
2023-06-12 10:37:17,139 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:17,139 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-12 10:37:17,149 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:17,149 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-12 10:37:17,149 INFO    SenderThread:18468 [file_pusher.py:finish():167] shutting down file pusher
2023-06-12 10:37:18,046 INFO    wandb-upload_0:18468 [upload_job.py:push():137] Uploaded file D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files\requirements.txt
2023-06-12 10:37:18,299 INFO    wandb-upload_1:18468 [upload_job.py:push():137] Uploaded file D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files\config.yaml
2023-06-12 10:37:18,584 INFO    wandb-upload_2:18468 [upload_job.py:push():137] Uploaded file D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\files\wandb-summary.json
2023-06-12 10:37:18,805 INFO    Thread-15 (_thread_body):18468 [sender.py:transition_state():626] send defer: 11
2023-06-12 10:37:18,805 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:18,805 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-12 10:37:18,805 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:18,805 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-12 10:37:18,805 INFO    SenderThread:18468 [file_pusher.py:join():172] waiting for file pusher
2023-06-12 10:37:18,805 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 12
2023-06-12 10:37:18,805 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:18,805 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-12 10:37:18,805 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:18,805 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-12 10:37:19,294 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 13
2023-06-12 10:37:19,294 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:19,294 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-12 10:37:19,294 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:19,294 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-12 10:37:19,294 INFO    SenderThread:18468 [sender.py:transition_state():626] send defer: 14
2023-06-12 10:37:19,294 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: defer
2023-06-12 10:37:19,294 DEBUG   SenderThread:18468 [sender.py:send():375] send: final
2023-06-12 10:37:19,294 INFO    HandlerThread:18468 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-12 10:37:19,294 DEBUG   SenderThread:18468 [sender.py:send():375] send: footer
2023-06-12 10:37:19,294 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: defer
2023-06-12 10:37:19,294 INFO    SenderThread:18468 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-12 10:37:19,294 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-12 10:37:19,310 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: server_info
2023-06-12 10:37:19,310 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: poll_exit
2023-06-12 10:37:19,310 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: get_summary
2023-06-12 10:37:19,310 DEBUG   SenderThread:18468 [sender.py:send_request():402] send_request: server_info
2023-06-12 10:37:19,310 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-12 10:37:19,658 DEBUG   HandlerThread:18468 [handler.py:handle_request():144] handle_request: shutdown
2023-06-12 10:37:19,658 INFO    HandlerThread:18468 [handler.py:finish():842] shutting down handler
2023-06-12 10:37:20,324 INFO    WriterThread:18468 [datastore.py:close():298] close: D:\EduHub\EduHub\wandb\run-20230612_103707-ht4oma2h\run-ht4oma2h.wandb
2023-06-12 10:37:20,665 INFO    SenderThread:18468 [sender.py:finish():1550] shutting down sender
2023-06-12 10:37:20,665 INFO    SenderThread:18468 [file_pusher.py:finish():167] shutting down file pusher
2023-06-12 10:37:20,665 INFO    SenderThread:18468 [file_pusher.py:join():172] waiting for file pusher
